height,weight,skin_colour,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,english,german,french,spanish,birthYear,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
170.0,69.0,0.125,249,133,56,60,21,57,1,1,0,0,0,1,1989,121.3796878657202,0.9767905106043198,0.006503809560363011,0.008671746080484015,1.4633482833589406,0.14152119393235232,0.0009732194655604407,0.0012976259540805875,0.214328906269197
184.0,80.0,0.375,117,51,17,49,1,39,1,1,0,0,0,1,1992,103.3796878657202,1.9149748563676399,0.03487221745893191,0.026154163094198938,3.8872099625251635,0.2597880727576858,0.0049978774856261204,0.0037484081142195903,0.5424483149701131
189.0,87.0,0.375,76,25,21,30,0,2,0,0,0,0,0,1,1982,2.0,1.0954418264668084,0.0,0.0,1.0954418264668084,0.33815041921095784,0.0,0.0,0.33815041921095784
188.0,87.0,0.25,186,71,38,77,81,16,0,2,0,0,0,1,1982,78.58904971680302,0.9210217657606156,0.0,0.10610709279415219,4.241592818859927,0.12763702519564288,0.0,0.015075529931363607,0.5994185713862773
178.0,69.0,0.5,168,74,43,51,10,18,1,2,0,0,1,0,1982,113.67421272412172,1.1164591456495323,0.08367398961628107,0.10649416860253955,7.21751113818386,0.05324200158814863,0.003990267539476298,0.005078522322969834,0.3441905966546609
191.0,74.0,0.25,139,71,32,36,9,20,0,0,1,0,0,0,1983,20.0,1.811226496548539,0.0,0.0,1.811226496548539,0.3543564078139757,0.0,0.0,0.3543564078139757
182.0,77.0,0.0,133,45,34,54,2,28,2,1,0,0,0,1,1989,125.4648508730389,1.2995436340613475,0.04695541001869158,0.14429830814181785,7.368818019774642,0.2280974308222812,0.008892791723615831,0.02461517900018846,1.2926372257036465
179.0,73.0,0.0,231,121,51,59,49,24,1,0,0,0,0,1,1987,57.0851630073187,0.380920051004266,0.01036660860071961,0.0,0.7239009863921463,0.062221021684679974,0.001750517519207026,0.0,0.12013717915481156
179.0,72.0,0.25,58,27,8,23,2,7,0,0,0,0,0,1,1993,7.0,0.16769917968448333,0.0,0.0,0.16769917968448333,0.06348603414043298,0.0,0.0,0.06348603414043298
177.0,68.0,0.25,130,45,26,59,14,15,0,0,0,0,0,1,1987,15.0,0.8188500817400339,0.0,0.0,0.8188500817400339,0.24887430803363225,0.0,0.0,0.24887430803363225
184.0,82.0,0.0,253,113,67,73,4,17,1,0,1,0,0,0,1986,50.0851630073187,0.32807257905892,0.05067474760883841,0.0,2.0046548640520725,0.15858686918881143,0.0262638332267473,0.0,1.027530072692779
181.0,65.0,0.25,47,16,11,20,3,15,2,0,0,0,0,1,1987,81.1703260146374,4.284373105741032,0.940340884260964,0.0,35.39570454396124,1.3701362784062883,0.28991857802287885,0.0,10.962139691143278
185.0,82.0,0.125,252,93,63,96,14,52,1,4,0,0,0,1,1977,210.26326244092473,1.6305851936537128,0.012257076616652601,0.06552160079112364,4.0865799362289374,0.22119917488922794,0.0015683664456461798,0.008383881684006857,0.5354584281686906
170.0,63.0,0.125,182,68,50,64,9,23,3,1,0,0,1,0,1982,153.5500138803576,8.739512293956285,2.3682648130727912,0.22554902981645633,94.15238939934616,0.4178971073113235,0.11324327736396943,0.010785074034663755,4.502083165858743
191.0,80.0,0.375,95,30,24,41,27,9,0,1,0,1,0,0,1990,40.29452485840151,0.20744302584527569,0.0,0.02078651601258068,0.8579471679205427,0.047421181007603445,0.0,0.005064741084932849,0.20591984679140193
184.0,81.0,1.0,263,124,60,79,86,17,1,0,0,1,0,0,1986,50.0851630073187,0.10439574612337234,0.0010283382503118407,0.0,0.13841848476160046,0.04074932988584837,0.0003984164343131526,0.0,0.0539310025598937
180.0,74.0,0.625,106,40,28,38,11,4,0,0,1,0,0,0,1992,4.0,0.1862605001916636,0.0,0.0,0.1862605001916636,0.012440638664217015,0.0,0.0,0.012440638664217015
170.0,66.0,0.25,325,163,69,93,5,74,1,3,0,1,0,0,1979,200.96873758252323,0.40078850807832156,0.0014259666819132707,0.008243942682545326,0.7059571174025794,0.13881830632468942,0.0004165425820436401,0.0028597172848633177,0.24209317921024825
179.0,77.0,0.375,202,66,59,77,36,26,2,0,0,0,0,1,1986,92.1703260146374,0.5544365878619979,0.014555967948532509,0.0,1.0360231601685022,0.1534105928131938,0.003635202759170944,0.0,0.27368186866501926
180.0,76.0,0.375,536,181,145,210,118,46,0,3,0,1,0,0,1980,139.88357457520453,0.18982528720686195,0.0,0.031299079220833546,1.169315099928315,0.05761783552712912,0.0,0.008500677704118534,0.3236425052519259
172.0,67.0,0.25,84,48,15,21,3,6,0,0,0,0,0,1,1993,6.0,0.11518895051814933,0.0,0.0,0.11518895051814933,0.04862169905571441,0.0,0.0,0.04862169905571441
176.0,68.0,0.25,82,25,17,40,3,9,0,2,0,0,0,1,1990,71.58904971680302,0.6837770228905329,0.0,0.1478436806249801,5.310474761366546,0.12927097313870536,0.0,0.027950480678638992,1.0039679855406445
181.0,71.0,0.25,132,61,32,39,9,16,1,0,0,0,0,1,1990,49.0851630073187,,,,,,,,
185.0,80.0,0.25,284,90,74,120,20,69,2,1,0,0,0,1,1982,166.4648508730389,2.857400284727282,0.10231733373008607,0.047223384798501265,7.720419339135965,0.18780753343938003,0.0068915764178143265,0.003180727577452766,0.5153558208405593
192.0,87.0,0.0,66,27,18,21,3,5,0,0,0,1,0,0,1987,5.0,1.2375392204670683,0.0,0.0,1.2375392204670683,0.29699107674633274,0.0,0.0,0.29699107674633274
183.0,78.0,0.375,487,207,127,153,10,121,7,8,0,0,0,1,1976,602.9523399184429,0.21459382695940843,0.00591549812476333,0.014517043650120468,0.8646130300658859,0.07867611977216216,0.0022280449581980758,0.004717172231256002,0.3000130140541823
180.0,72.0,0.0,366,164,89,113,19,61,1,1,0,0,0,1,1985,125.3796878657202,0.21459382695940843,0.00591549812476333,0.014517043650120468,0.8646130300658859,0.07867611977216216,0.0022280449581980758,0.004717172231256002,0.3000130140541823
179.0,72.0,0.625,92,31,18,43,4,5,0,0,0,0,0,1,1988,5.0,0.21459382695940843,0.00591549812476333,0.014517043650120468,0.8646130300658859,0.07867611977216216,0.0022280449581980758,0.004717172231256002,0.3000130140541823
172.0,70.0,0.125,201,76,49,76,26,48,0,1,0,0,0,1,1980,79.2945248584015,1.0088897920184319,0.0,0.019861010699513588,1.6304306850673382,0.23382393351943237,0.0,0.004506389933815584,0.3748492653248748
179.0,70.0,0.25,245,85,55,105,19,62,4,1,0,0,0,1,1982,225.6351768876763,2.780837799019302,0.2557762876692482,0.015691796789524426,11.734305294665972,0.305023162720333,0.027670131386767022,0.0016975540728077926,1.273618118215409
188.0,80.0,0.125,41,12,12,17,2,8,0,0,0,0,0,1,1984,8.0,,,,,,,,
170.0,63.0,0.375,90,34,22,34,16,9,1,0,0,0,0,1,1993,42.0851630073187,0.5367892335975242,0.14549651315425807,0.0,5.350565088302641,0.08982570280049114,0.02078662681521773,0.0,0.7775546393542718
183.0,82.0,0.25,252,105,67,80,5,49,4,1,0,1,0,0,1988,212.6351768876763,0.9145617600747457,0.08172323016823695,0.017574640889870378,4.168378187881018,0.11911807128674842,0.009215297173089408,0.0027161655414135863,0.5090087904745959
185.0,74.0,0.0,174,95,31,48,39,19,0,0,0,1,0,0,1993,19.0,0.38211190377598636,0.0,0.0,0.38211190377598636,0.05970130273792016,0.0,0.0,0.05970130273792016
177.0,69.0,0.125,141,65,30,46,5,22,0,1,0,1,0,0,1992,53.29452485840151,1.7333550910321676,0.0,0.058101287967558674,3.5516072916380765,0.23718001291681706,0.0,0.0079501680307313,0.4859767439830067
183.0,73.0,0.25,133,62,28,43,6,8,0,0,0,1,0,0,1991,8.0,1.3590213084262674,0.0,0.0,1.3590213084262674,0.09042062396246693,0.0,0.0,0.09042062396246693
188.0,83.0,0.0,193,95,49,49,50,14,2,0,0,1,0,0,1989,80.1703260146374,0.29493344662603876,0.07875979347037773,0.0,2.9007140520162413,0.06634419494799541,0.015743547131848,0.0,0.5872220181185912
190.0,78.0,0.125,238,105,52,81,20,41,0,0,0,1,0,0,1985,41.0,1.1276493330301836,0.0,0.0,1.1276493330301836,0.11766128662193191,0.0,0.0,0.11766128662193191
186.0,73.0,0.25,205,72,52,81,39,12,0,0,0,0,1,0,1982,12.0,0.42783123501310155,0.0,0.0,0.42783123501310155,0.04517565022159565,0.0,0.0,0.04517565022159565
168.0,65.0,0.25,129,36,43,50,14,9,0,0,0,0,1,0,1986,9.0,0.38399212076877504,0.0,0.0,0.38399212076877504,0.06848511762428547,0.0,0.0,0.06848511762428547
181.0,73.0,0.25,338,109,104,125,10,40,1,1,0,0,1,0,1980,104.3796878657202,0.4679739469448323,0.003354117354142263,0.005793475429882091,0.7602495272092892,0.1724740915771409,0.0011077534390169337,0.001913392303756522,0.2690029976927166
183.0,72.0,0.625,350,179,79,92,107,33,1,1,0,0,0,1,1981,97.3796878657202,0.14032810694843678,0.004795881254528526,0.0035969109408963947,0.4115642388715957,0.047855405480441364,0.001615324477885547,0.0012114933584141604,0.13921178816167692
186.0,79.0,0.125,411,239,89,83,0,17,0,3,1,0,0,0,1979,110.88357457520453,0.08660191757035465,0.0,0.007062155746621864,0.3076087261369157,0.019257485062235038,0.0,0.0015254171198120787,0.06699468903762537
185.0,76.0,0.625,222,107,49,66,10,37,2,1,0,1,0,0,1983,134.4648508730389,0.21652807403808003,0.0031193322179576617,0.0015124034996158362,0.36706163785785156,0.1056698491350142,0.0017432593405942685,0.0008452166499851,0.18979652204630007
181.0,78.0,0.75,158,78,30,50,42,19,0,1,0,1,0,0,1988,50.29452485840151,0.3071918417175638,0.0,0.005654001773554894,0.4841311407695236,0.0787966973361875,0.0,0.0015695184352837366,0.12791403102489382
193.0,80.0,0.0,524,171,137,216,0,28,0,4,1,0,0,0,1975,153.17809943360604,0.2280007355288919,0.0,0.02156785618031327,0.9029565469061341,0.05386694963532314,0.0,0.003986696472388168,0.17862872149337625
180.0,76.0,0.5,303,129,99,75,57,31,0,1,0,0,1,0,1983,62.29452485840151,0.7905349541928273,0.0,0.011904861193876872,1.1630919287604269,0.07156901400355038,0.0,0.0010139356942163204,0.10329964979102363
186.0,78.0,0.0,496,317,102,77,161,44,2,0,0,0,0,1,1982,110.1703260146374,0.13360758513766136,0.007184668640946458,0.0,0.37131351827694586,0.04982627584613691,0.002448924839257024,0.0,0.13084935334562728
192.0,76.0,0.75,109,39,23,47,13,27,2,1,0,0,1,0,1987,124.4648508730389,0.20757573375201024,0.020336889565305164,0.0035694727203585633,0.9921299928606174,0.17878827391188512,0.02093786199502369,0.0032033964962677676,0.9717696223257549
181.0,70.0,0.25,217,67,54,96,11,40,1,0,0,0,1,0,1982,73.0851630073187,0.24952718292180734,0.003979007680071923,0.0,0.3811733006243599,0.10562812619227517,0.001686332766168366,0.0,0.1614207206455382
175.0,65.0,0.25,111,49,28,34,16,12,1,0,0,0,1,0,1989,45.0851630073187,0.23278681619919275,0.024944626305309595,0.0,1.0580838436670104,0.029868206538023006,0.003200573222597184,0.0,0.13575969332451016
183.0,76.0,0.5,124,48,30,46,24,15,0,0,0,1,0,0,1990,15.0,0.5276884182846824,0.0,0.0,0.5276884182846824,0.09595078571494023,0.0,0.0,0.09595078571494023
187.0,79.0,0.125,431,280,81,70,185,10,0,0,0,0,0,1,1987,10.0,0.08104928105380776,0.0,0.0,0.08104928105380776,0.011791167849331475,0.0,0.0,0.011791167849331475
184.0,85.0,0.75,117,38,34,45,9,21,2,2,0,1,0,0,1985,149.7593757314404,0.7460696783633546,0.08740326245157999,0.06527810818827923,5.680668243352864,0.12957839477847763,0.01950820401976677,0.007833309154495007,1.020150192811379
190.0,86.0,0.25,325,133,82,110,21,54,2,3,0,1,0,0,1984,214.05390058984193,0.11326341870426594,0.008703992545811483,0.007052161312651869,0.6219304684011671,0.10914221298692363,0.008981651112926719,0.00723189375327446,0.6326202829681355
181.0,75.0,0.25,278,117,65,96,28,38,2,0,0,1,0,0,1985,104.1703260146374,0.0777431235340011,0.0014147131093351537,0.0,0.12454913736494538,0.09055293304654638,0.0016668143928039365,0.0,0.14569975893540954
185.0,79.0,0.25,65,33,9,23,2,15,0,0,1,0,0,0,1994,15.0,0.5503385059226412,0.0,0.0,0.5503385059226412,0.09533668816216861,0.0,0.0,0.09533668816216861
185.0,74.0,1.0,138,48,49,41,2,14,1,3,0,0,1,0,1987,140.96873758252323,0.677921899357388,0.025108218494718077,0.1360028501797229,5.764775976841305,0.0532348634090132,0.00197166160774123,0.010679833708598329,0.45268793057372864
186.0,87.0,0.125,185,60,49,76,0,8,0,0,1,0,0,0,1984,8.0,0.26049379435231945,0.0,0.0,0.26049379435231945,0.06260305291923059,0.0,0.0,0.06260305291923059
183.0,77.0,0.25,172,62,44,66,34,18,0,0,0,1,0,0,1986,18.0,1.2749324247128593,0.0,0.0,1.2749324247128593,0.25501309361436963,0.0,0.0,0.25501309361436963
188.0,78.0,1.0,367,127,82,158,91,16,0,2,1,0,0,0,1984,78.58904971680302,0.11391284234770163,0.0,0.004556292398642104,0.25649984807915277,0.05580662283872585,0.0,0.002219224601236142,0.1252562022884865
178.0,70.0,0.0,8,0,2,6,0,2,0,0,0,0,0,1,1992,2.0,,,,,,,,
181.0,76.0,0.0,188,86,40,62,33,13,2,0,0,1,0,0,1991,79.1703260146374,0.24820694292081255,0.04832183529530574,0.0,1.846942740478809,0.03796675821431947,0.006226341016979825,0.0,0.24396626570025148
170.0,64.0,0.0,284,118,84,82,102,7,0,0,0,0,1,0,1987,7.0,0.09894788495263904,0.0,0.0,0.09894788495263904,0.019529023845212896,0.0,0.0,0.019529023845212896
186.0,72.0,0.0,315,177,66,72,54,33,0,1,0,1,0,0,1988,64.2945248584015,0.5481196121728118,0.0,0.015968112352537304,1.0478341011310386,0.06727241120622073,0.0,0.0018211725574010318,0.12426514107524596
182.0,75.0,0.125,335,154,89,92,79,36,0,2,1,0,0,0,1987,98.58904971680302,0.4555087802356765,0.0,0.013058523559395732,0.8641690703792079,0.06547234291128423,0.0,0.0015978154029410465,0.11547521675775961
182.0,88.0,0.25,516,203,139,174,109,111,3,4,1,0,0,0,1982,335.43358845556213,0.8533817027599165,0.011096762891895685,0.025451268335906305,2.0170052615077187,0.20349811228777293,0.002549404595068516,0.005847253030275105,0.47083258419652996
186.0,81.0,0.5,37,14,10,13,0,1,0,0,0,0,1,0,1988,1.0,0.11886444171088935,0.0,0.0,0.11886444171088935,0.020843325399202806,0.0,0.0,0.020843325399202806
173.0,71.0,0.75,1,0,0,1,0,0,0,0,0,0,1,0,1991,0.0,,,,,,,,
185.0,90.0,0.25,132,67,23,42,13,30,1,1,0,1,0,0,1991,94.3796878657202,,,,,,,,
175.0,70.0,0.125,110,44,35,31,12,19,1,0,0,1,0,0,1993,52.0851630073187,0.7343297808250736,0.028795596806233104,0.0,1.6870367950523213,0.08677302906281069,0.0031770212680267513,0.0,0.19188529559319403
180.0,77.0,0.75,134,52,34,48,3,14,0,0,0,0,1,0,1989,14.0,0.5893624672503153,0.0,0.0,0.5893624672503153,0.06834332867440904,0.0,0.0,0.06834332867440904
189.0,83.0,0.0,174,76,40,58,0,5,0,2,0,1,0,0,1990,67.58904971680302,0.11967653167851192,0.0,0.06994083020172774,2.30844158104372,0.013951589560149682,0.0,0.008153526366321242,0.2691123231146219
194.0,80.0,0.0,156,67,39,50,7,24,1,2,0,1,0,0,1991,119.67421272412172,0.9772527464131896,0.08076328962401295,0.06730274135334412,5.755526660951742,0.10261914246019595,0.008378814438897507,0.0069823453657479224,0.5983427645975383
179.0,74.0,0.25,180,73,40,67,58,25,0,1,0,1,0,0,1992,56.29452485840151,0.4852749173694789,0.0,0.05246665487262257,2.127193952517939,0.0843860666205966,0.0,0.009123600818770524,0.3699048192417432
176.0,75.0,0.5,61,20,17,24,2,14,1,0,0,0,0,1,1989,47.0851630073187,,,,,,,,
178.0,64.0,0.5,168,98,35,35,5,14,0,1,1,0,0,0,1989,45.29452485840151,0.46084563361695613,0.0,0.0149496999757733,0.928689391134438,0.08333991241508558,0.0,0.0023885420401154617,0.15808820066481596
175.0,69.0,0.625,299,121,64,114,37,63,1,0,1,0,0,0,1984,96.0851630073187,0.5708761533143151,0.005240883526710817,0.0,0.7442716390979138,0.12489259717215995,0.0010788793325539634,0.0,0.160587495754935
171.0,65.0,0.25,332,141,75,116,38,7,0,2,1,0,0,0,1978,69.58904971680302,0.06423805495930561,0.0,0.008228729905403881,0.32175224753703924,0.012892774219638345,0.0,0.0014210090459188906,0.05736257713116047
191.0,84.0,0.25,153,50,42,61,0,14,0,3,0,0,0,1,1986,107.88357457520453,,,,,,,,
191.0,94.0,1.0,178,69,42,67,56,5,0,0,0,1,0,0,1986,5.0,,,,,,,,
186.0,78.0,0.125,449,249,86,114,277,43,2,2,0,1,0,0,1983,171.7593757314404,0.37302915971742495,0.010936447904191115,0.018670386555797603,1.3191441975350102,0.05247200392990346,0.0011616577178835959,0.0025533290155210827,0.17081085723269443
174.0,68.0,0.75,40,8,10,22,5,4,0,0,0,1,0,0,1990,4.0,0.12414069149277838,0.0,0.0,0.12414069149277838,0.05571177733435386,0.0,0.0,0.05571177733435386
196.0,83.0,0.25,78,27,20,31,0,3,0,1,0,1,0,0,1992,34.29452485840151,0.37349474326528626,0.0,0.23235547041027485,7.644948788005209,0.08985123139333294,0.0,0.058477671548078286,1.9198821773161077
178.0,74.0,0.25,192,120,34,38,15,28,0,0,0,0,0,1,1992,28.0,0.14248156102153092,0.0,0.0,0.14248156102153092,0.0653546049874366,0.0,0.0,0.0653546049874366
181.0,76.0,0.0,98,55,15,28,22,17,1,0,0,1,0,0,1993,50.0851630073187,2.2311560091324294,0.23157927192280253,0.0,9.892993969814533,0.20611941485411997,0.02139383522518977,0.0,0.9139379406312401
183.0,76.0,1.0,518,295,129,94,20,44,2,1,1,0,0,0,1981,141.4648508730389,0.07434167777769576,0.0033473423888286565,0.0002641391067288,0.19335515419499982,0.05034858745573637,0.002630219690713233,0.00017711716777590205,0.14291263227785572
182.0,78.0,0.25,225,91,52,82,14,21,0,0,0,1,0,0,1990,21.0,0.4446422736427782,0.0,0.0,0.4446422736427782,0.05789859637882472,0.0,0.0,0.05789859637882472
184.0,79.0,0.0,87,40,18,29,5,7,1,1,0,1,0,0,1994,71.3796878657202,0.45886846908295065,0.03735124527501491,0.07470249055002982,4.032419455035573,0.04942684873506821,0.003081306100792574,0.006162612201585148,0.34422838409043105
190.0,83.0,1.0,202,65,65,72,0,15,0,1,0,0,1,0,1978,46.29452485840151,0.06530330855196395,0.0,0.0022773579669671125,0.13657214406069498,0.058490001118068215,0.0,0.002096587089332986,0.12410169790300299
172.0,74.0,0.25,462,246,99,117,225,56,1,3,1,0,0,0,1988,182.96873758252323,0.5042649662611256,0.003469693346297693,0.031999940012951124,1.6204832544114498,0.05527800504678126,0.0003888899718411524,0.0037595501851461453,0.1857978298825214
180.0,73.0,0.75,217,97,52,68,8,27,0,0,1,0,0,0,1988,27.0,0.5447638212251061,0.0,0.0,0.5447638212251061,0.11551138444373826,0.0,0.0,0.11551138444373826
178.0,73.0,0.25,226,113,59,54,5,32,0,0,1,0,0,0,1990,32.0,0.5665850243843026,0.0,0.0,0.5665850243843026,0.09027483808938433,0.0,0.0,0.09027483808938433
183.0,85.0,0.0,140,75,24,41,13,34,2,1,0,1,0,0,1992,131.4648508730389,0.9387251224232531,0.03057736945674926,0.016307930376932938,2.4607313078048194,0.20828450655766945,0.005395550151427168,0.0028776267474278226,0.47685112461238144
185.0,78.0,0.0,175,68,38,69,10,26,1,2,0,0,0,1,1980,121.67421272412172,,,,,,,,
188.0,75.0,0.125,264,83,69,112,34,42,0,1,0,0,0,1,1984,73.2945248584015,0.8484734063952555,0.0,0.015125102187262643,1.3218062927804093,0.10951191530425262,0.0,0.0019521871837289613,0.17060468565371145
181.0,74.0,1.0,74,26,20,28,0,16,1,0,0,0,1,0,1989,49.0851630073187,0.21032278332012033,0.00623734390886835,0.0,0.41668632327773597,0.14338078651425748,0.004202744980016059,0.0,0.28242928925627925
173.0,70.0,0.75,267,112,76,79,7,42,2,0,0,0,1,0,1985,108.1703260146374,0.11794587724437365,0.01035466025538759,0.0,0.4605314996792762,0.10027596865710019,0.008955703672286267,0.0,0.396576884499934
168.0,63.0,0.75,7,3,2,2,0,0,0,0,1,0,0,0,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,77.0,0.0,277,128,65,84,26,32,1,0,0,1,0,0,1989,65.0851630073187,0.7005473612126146,0.007154543846266714,0.0,0.9372566106093575,0.0920626758162122,0.0008159799120822806,0.0,0.11905950421815202
180.0,78.0,0.25,247,96,55,96,39,58,2,0,0,1,0,0,1988,124.1703260146374,1.375922946591579,0.08140295567224341,0.0,4.069153004285291,0.1490988667493584,0.007381379375686973,0.0,0.3933130066128222
198.0,100.0,0.0,129,60,27,42,0,4,0,0,0,1,0,0,1990,4.0,0.2861425155249369,0.0,0.0,0.2861425155249369,0.033751559672221015,0.0,0.0,0.033751559672221015
183.0,73.0,0.875,123,38,33,52,13,17,2,0,0,0,1,0,1985,83.1703260146374,0.3541167674645885,0.034477677461132186,0.0,1.4948163463799051,0.07876116837998891,0.010380063028539213,0.0,0.42218724570545096
196.0,88.0,0.0,153,62,32,59,12,10,0,0,0,1,0,0,1991,10.0,0.3085909661180931,0.0,0.0,0.3085909661180931,0.05813350661914591,0.0,0.0,0.05813350661914591
166.0,68.0,0.25,151,60,36,55,3,41,2,0,0,0,0,1,1985,107.1703260146374,7.889226934490931,0.2410150714736624,0.0,15.863249861417616,4.802516843238199,0.14752250188974045,0.0,9.683322865507742
170.0,62.0,0.25,273,101,89,83,2,15,1,0,0,0,1,0,1979,48.0851630073187,0.1387913225264679,0.02207866628530044,0.0,0.8692675955598247,0.021519972689988714,0.004495039792680785,0.0,0.17023909695521652
185.0,75.0,0.0,247,135,52,60,20,36,2,3,1,0,0,0,1985,196.05390058984193,0.7612849576302075,0.023159257441101797,0.06611704950759481,3.596614414577108,0.16664284466095702,0.004729271486912007,0.009296720425020739,0.6140480111537255
184.0,76.0,0.25,32,12,4,16,0,1,0,0,0,0,1,0,1982,1.0,0.5416614477314385,0.0,0.0,0.5416614477314385,0.14458616513345357,0.0,0.0,0.14458616513345357
178.0,76.0,0.125,256,85,70,101,9,76,3,4,1,0,0,0,1988,300.43358845556213,3.4519492949951704,0.10420737058251173,0.16794180844629014,12.15532623646897,0.2872172324694498,0.007542776784235484,0.012156026649268398,0.9171883100586211
170.0,74.0,0.25,460,205,118,137,34,52,1,0,1,0,0,0,1984,85.0851630073187,0.37656366221165294,0.01679932498472069,0.0,0.9323720677440585,0.05932694483253021,0.0023118272719787852,0.0,0.1358141269707132
188.0,79.0,0.0,446,184,111,151,0,29,0,4,0,0,0,1,1977,154.17809943360604,0.37420111195185707,0.0,0.06642594628112972,2.4529695390895143,0.040820697114104916,0.0,0.007486325517669811,0.27510169712490834
188.0,81.0,0.125,172,84,31,57,22,33,3,2,0,1,0,0,1983,194.84453873875913,0.6569292283224051,0.04179367520133221,0.060776865337858636,3.941662908164752,0.08123128809047284,0.004916996387462439,0.006902069026616391,0.4599078858039143
190.0,81.0,0.375,154,52,39,63,10,33,0,1,0,1,0,0,1988,64.2945248584015,3.406566838971641,0.0,0.04566443483876193,4.835613630178131,0.6931919607866475,0.0,0.00929211743681833,0.9839843609003449
186.0,71.0,1.0,256,95,60,101,13,37,3,2,1,0,0,0,1985,198.84453873875913,2.248141737565442,0.2462087256705463,0.1641391504470309,15.530654284101194,0.10272193426127547,0.011293649863589413,0.007529099909059608,0.7119937852111684
172.0,68.0,0.0,406,184,101,121,56,42,0,0,1,0,0,0,1981,42.0,0.3631957265568656,0.0,0.0,0.3631957265568656,0.052314109527642476,0.0,0.0,0.052314109527642476
171.0,60.0,0.125,118,45,26,47,21,30,0,1,0,1,0,0,1993,61.29452485840151,1.5419840242703846,0.0,0.07297331572554593,3.8256492672434628,0.22236300456618224,0.0,0.010498389983242797,0.5509051308699676
169.0,67.0,0.25,45,26,6,13,11,4,0,0,0,1,0,0,1994,4.0,0.7777512444843684,0.0,0.0,0.7777512444843684,0.051971646342014774,0.0,0.0,0.051971646342014774
176.0,72.0,0.0,253,125,52,76,54,25,0,0,0,1,0,0,1990,25.0,0.44543364021116516,0.0,0.0,0.44543364021116516,0.06046223592646562,0.0,0.0,0.06046223592646562
188.0,84.0,1.0,63,23,14,26,2,18,1,3,0,0,1,0,1985,144.96873758252323,2.7498869385236877,0.11300905226809677,0.5650452613404837,24.17163283125802,0.2332366904841127,0.009585069471949838,0.047925347359749196,2.0501612506972453
177.0,64.0,0.0,345,115,105,125,20,58,0,2,1,0,0,0,1984,120.58904971680302,1.2618622790546652,0.0,0.018788908269490222,1.849852235956453,0.4376911080687687,0.0,0.006236697670121802,0.6328655983407301
188.0,81.0,0.375,44,11,16,17,0,15,0,0,0,0,0,1,1988,15.0,0.5448260376752949,0.0,0.0,0.5448260376752949,0.18873923940897203,0.0,0.0,0.18873923940897203
182.0,74.0,0.25,45,14,15,16,0,1,0,2,0,0,1,0,1979,63.58904971680302,2.3954862477058123,0.0,1.3973669778283904,46.125421871665765,0.11454492423022196,0.0,0.06681787246762948,2.2055784951539543
169.0,67.0,0.0,497,337,96,64,386,40,0,1,0,0,0,1,1987,71.2945248584015,0.32637390027718993,0.0,0.019173541697464953,0.9264007775521049,0.04138979112475789,0.0,0.0016620911771842608,0.09340414478608056
175.0,72.0,0.125,324,172,79,73,152,33,0,1,0,0,1,0,1983,64.2945248584015,0.36326348099289163,0.0,0.006819225279283443,0.5766678960104673,0.05620477524072987,0.0,0.0011722085322919513,0.09288848429377071
180.0,79.0,0.25,168,94,30,44,31,12,0,0,0,1,0,0,1990,12.0,0.27780207520424305,0.0,0.0,0.27780207520424305,0.04645165986366925,0.0,0.0,0.04645165986366925
195.0,94.0,0.0,379,161,81,137,131,21,0,0,0,0,0,1,1985,21.0,0.10497016177934539,0.006325948243401464,0.0010427387214398019,0.3468972034270598,0.037523354407741905,0.0023818174497951157,0.00039260727194424984,0.12861263101933793
185.0,72.0,0.0,205,77,46,82,56,38,3,1,0,0,0,1,1979,168.5500138803576,0.10497016177934539,0.006325948243401464,0.0010427387214398019,0.3468972034270598,0.037523354407741905,0.0023818174497951157,0.00039260727194424984,0.12861263101933793
,,0.75,12,0,3,9,0,2,0,0,0,0,1,0,1989,2.0,,,,,,,,
184.0,66.0,0.625,259,104,73,82,89,14,0,3,0,0,1,0,1987,107.88357457520453,0.2870613208102412,0.0,0.02918827246991087,1.2004944391936634,0.03701164720123064,0.0,0.0031683117969835855,0.13616245949110023
182.0,72.0,0.375,167,63,38,66,9,32,1,1,0,0,0,1,1984,96.3796878657202,2.624805477480148,0.4413553837382174,0.08827107674764349,19.989521698173764,0.7108837005553021,0.11953356206534449,0.0239067124130689,5.413820292226111
189.0,75.0,0.0,50,21,10,19,0,1,0,0,0,1,0,0,1993,1.0,,,,,,,,
184.0,75.0,1.0,441,201,116,124,122,20,0,1,1,0,0,0,1978,51.29452485840151,0.15863699725349223,0.0,0.020230581179803322,0.7917434228847571,0.05450511446601074,0.0,0.008014653108088158,0.30531987538854055
179.0,74.0,0.0,94,55,17,22,4,9,0,1,0,0,1,0,1993,40.29452485840151,0.33819706783510745,0.0,0.047761428561007964,1.8328682812103396,0.029414554165905122,0.0,0.002975800435861478,0.12254081487961414
179.0,74.0,0.25,286,159,60,67,11,49,2,2,1,0,0,0,1987,177.7593757314404,0.46579533466386985,0.007653031811694681,0.032622621963475644,1.7399065936362077,0.0662116250781804,0.0008776138932710236,0.005318745933463169,0.2616952506248249
